gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	threshold_CE	genelabels
g6236	422.501728131041	0.61505354804373	0.478430943872072	1.28684779282247	0.198147345027088	0.765291171054738	FALSE	
g8632	675.786088265896	0.367959496532876	0.285912415514253	1.2869819933117	0.198100564428967	0.765291171054738	FALSE	
g6614	123.496173093413	0.412926161901558	0.321039438105874	1.28619582747416	0.198374726905712	0.765866179537842	FALSE	
g3151	21.3741824592685	-0.466071408507806	0.362403286845607	-1.28540871337118	0.198649497939799	0.766017589684062	FALSE	
g4175	453.677113087123	0.377451966184827	0.293604695618902	1.28557550700297	0.198591249286322	0.766017589684062	FALSE	
g9656	233.51921849249	-0.267402197096545	0.207963234194427	-1.28579443932617	0.198514811406759	0.766017589684062	FALSE	
g9156	200.776237662265	0.248074136462479	0.193021594064559	1.2851697307816	0.198732978614058	0.766036720410411	FALSE	
g537	99.8383122797339	-0.422934999538547	0.329273080584931	-1.2846723448612	0.19890680618598	0.766403949901431	FALSE	
g1020	597.641947842458	-0.566076848135921	0.441057498028438	-1.28384386848724	0.19919659068603	0.766612204628365	FALSE	
g1317	388.536955738197	0.629550055453629	0.491014510902159	1.28417891597699	0.199079360628841	0.766612204628365	FALSE	
g1829	6.24993597344511	0.594536694950722	0.481202877255016	1.28406779595352	0.199118234920938	0.766612204628365	FALSE	
g5026	26.4457325194816	-0.393061673650915	0.306152702370555	-1.28332607162943	0.199377862287266	0.767007265171358	FALSE	
g3331	22.3675191338717	-0.487561738381454	0.379438415154716	-1.28295503982647	0.199507828119814	0.767204718619199	FALSE	
g5903	41.1211938700603	-0.480538556910081	0.374894323228784	-1.28245642656161	0.199682580924382	0.767574176319256	FALSE	
g2015	1202.62192689242	0.505952143101171	0.394842127939378	1.28151657076541	0.200012283326181	0.767933819807251	FALSE	
g4075	3603.95209878426	-0.254104873021796	0.198275895210522	-1.28157058266228	0.199993325136475	0.767933819807251	FALSE	
g8712	8.37867971330417	0.555347812312086	0.462089484304247	1.28168373235304	0.199953613819821	0.767933819807251	FALSE	
g4523	525.4529011837	-0.394182571616188	0.307706264003033	-1.28104162771059	0.200179044968371	0.768271739855008	FALSE	
g256	29.1110820707961	0.467370247652741	0.364892624828268	1.28033546863632	0.200427178643043	0.76892157091684	FALSE	
g950	8.01001411112571	0.598224018463503	0.466186225282291	1.27983174259886	0.200604317544573	0.768996354406623	FALSE	
g3153	110.388835191468	0.368911432928773	0.288235162588798	1.27995864776823	0.200559679661171	0.768996354406623	FALSE	
g166	11.34764906972	0.499251165893449	0.389971589873533	1.27940467078205	0.200754589916912	0.769270141095598	FALSE	
g831	67.007756582194	-0.525559853912515	0.41097457739587	-1.2783545989895	0.201124424536252	0.769655547366085	FALSE	
g2502	149.302120152119	0.605507975655573	0.490710917593431	1.27812454326288	0.201205516350131	0.769655547366085	FALSE	
g4979	528.898784475253	0.26782453018285	0.209496938697238	1.27840997984495	0.201104907027002	0.769655547366085	FALSE	
g5895	106.333405836726	-0.324284164884168	0.253709484971687	-1.27799944805137	0.201249620882624	0.769655547366085	FALSE	
g9626	4710.38808852652	-0.382205965944073	0.298981224223875	-1.2783660742982	0.201120380255476	0.769655547366085	FALSE	
g6125	856.536613163629	0.420434249447409	0.329119376672447	1.2774830731127	0.201431752649118	0.769748601192633	FALSE	
g7873	719.380490161668	-0.408070076010621	0.319436731446978	-1.27750356264734	0.201424523449629	0.769748601192633	FALSE	
g5033	508.112775900873	-0.640313258959197	0.502822364142795	-1.27706531131981	0.20157919029808	0.770010407418977	FALSE	
g9258	12.8556124943114	0.577478877879558	0.451303851539908	1.27673383115516	0.20169623317832	0.770155949466806	FALSE	
g9587	7.22066529976553	-0.618102220343558	0.496629981112165	-1.27578235648188	0.202032466180586	0.771138004717449	FALSE	
g6251	266.30927670567	-0.532973778072564	0.41807661879902	-1.27507103103704	0.202284101800502	0.771193316594644	FALSE	
g7610	46.8327282033288	0.498461157705907	0.391021472468363	1.27507266607895	0.202283523132882	0.771193316594644	FALSE	
g8075	5.66259046384369	0.558585816666073	0.436537700715435	1.27541338266577	0.202162964372415	0.771193316594644	FALSE	
g601	287.135613539633	-0.555087716988188	0.435747162322518	-1.27410783857785	0.202625200816097	0.772191976235094	FALSE	
g182	10612.2422271886	0.397075074552846	0.311964389653869	1.27283187401456	0.20307770800219	0.772248578867589	FALSE	
g5046	102.017536831516	0.342574560509164	0.269219525934301	1.2725038771706	0.203194147391667	0.772248578867589	FALSE	
g5065	38.5436304314152	0.64934551264723	0.514161832506122	1.27250889024737	0.203192367375847	0.772248578867589	FALSE	
g5803	3.24913329267299	-0.62558644318812	0.487468158434978	-1.27254241669484	0.203180463280568	0.772248578867589	FALSE	
g6152	888.182258902011	-0.173115576279109	0.136019000517427	-1.27272460049981	0.203115784917934	0.772248578867589	FALSE	
g7021	29.9102284140274	-0.522506240948619	0.410008203443292	-1.27358230666808	0.202811486034439	0.772248578867589	FALSE	
g8954	43.0375406083531	0.362104563437139	0.28432117611623	1.27310796091555	0.202979734395908	0.772248578867589	FALSE	
g1838	750.915513506979	-0.331746514149597	0.26085823371123	-1.27174576211455	0.203463465448049	0.772845061383788	FALSE	
g3371	682.901008701912	0.439916951115563	0.345945164065631	1.27161616964995	0.20350952877152	0.772845061383788	FALSE	
g368	182.637718033987	0.575861514882595	0.453682019823385	1.26984343130299	0.204140406666624	0.772992920427223	FALSE	
g1821	142.187355982274	0.446000519916978	0.351860307090475	1.26750535525831	0.204974649973885	0.772992920427223	FALSE	
g1832	1242.59414239195	-0.370949341206788	0.29228282585456	-1.26914227940153	0.204390323241348	0.772992920427223	FALSE	
g2202	4.2250266920827	0.630183526258632	0.497264477233167	1.26755114774747	0.204958287102985	0.772992920427223	FALSE	
g3350	120.389389553806	-0.311337319636428	0.245574960174246	-1.26772607777925	0.204895788706671	0.772992920427223	FALSE	
g3786	2108.71548185129	0.365843796997924	0.288365861204334	1.26867469454754	0.204557111503535	0.772992920427223	FALSE	
g3831	1049.33092414326	0.29067422503404	0.229233818742119	1.2680342645687	0.204785714511064	0.772992920427223	FALSE	
g4522	975.351097716596	-0.295968315730477	0.233451462399425	-1.26779877582628	0.204869819476482	0.772992920427223	FALSE	
g4771	4519.16192292108	0.445426481625335	0.350548729550804	1.27068796187239	0.20383967989127	0.772992920427223	FALSE	
g4831	44.0745311197509	0.534875040188761	0.453794794161489	1.26871472344272	0.20454282925953	0.772992920427223	FALSE	
g6782	6.44019789746541	0.621843350149056	0.487980144562636	1.26825406654265	0.204707234743081	0.772992920427223	FALSE	
g7492	3.12335983306436	-0.64990657376025	0.509514988261222	-1.26945628639868	0.204278371982844	0.772992920427223	FALSE	
g7514	37.1112956861482	-0.646676506050164	0.512204035394108	-1.26825066037647	0.204708450739684	0.772992920427223	FALSE	
g7721	1619.95057604744	-0.281945572432259	0.221994413053472	-1.27005940486783	0.204063470477808	0.772992920427223	FALSE	
g8133	48174.7213121958	-0.544096016178383	0.428688212268134	-1.26948724848279	0.204267335650991	0.772992920427223	FALSE	
g8626	208.622453532902	0.463629614361926	0.365348452425287	1.2688771434941	0.204484885494205	0.772992920427223	FALSE	
g9218	1112.73004314085	0.212332389702875	0.167245510824657	1.2695826569308	0.204233330354976	0.772992920427223	FALSE	
g9897	19.4318454389039	-0.532475176546918	0.419282107083442	-1.26795593109937	0.2048136885759	0.772992920427223	FALSE	
g4104	1126.76496398855	-0.238296986246811	0.188049846024884	-1.26718977078414	0.20508744250465	0.773119431636538	FALSE	
g576	7.80958774547451	-0.631836239978955	0.498146310522988	-1.26550530596736	0.205690247558651	0.774195237338812	FALSE	
g4048	53.318947840967	0.543562455721398	0.429713059572906	1.26608288383315	0.205483409827942	0.774195237338812	FALSE	
g4380	116.02651434814	-0.556650065228352	0.439818017158675	-1.26567407635324	0.205629793171907	0.774195237338812	FALSE	
g4476	167.440015454591	-0.534984807742161	0.422725925549458	-1.26569801094207	0.205621220729296	0.774195237338812	FALSE	
g8944	1610.35358415312	0.354791952510161	0.280477503540413	1.26495593038581	0.205887126046075	0.774338782461644	FALSE	
g9860	6.18798296596062	0.628129388752027	0.497920680997347	1.26505025118902	0.205853314781796	0.774338782461644	FALSE	
g4859	319.178806408783	-0.252925445684654	0.200097312089899	-1.26401247219475	0.206225550393276	0.775312705062351	FALSE	
g981	3.06130038359326	-0.644637894043644	0.510629119050063	-1.26150362858616	0.20712745347729	0.775983139629842	FALSE	
g1158	134.686104058971	-0.243843566394023	0.193331885986937	-1.26118293166914	0.207242946683563	0.775983139629842	FALSE	
g1667	2816.4690576166	-0.306904692784875	0.243017814641205	-1.26289626547282	0.206626462239281	0.775983139629842	FALSE	
g2691	50.7220991595711	0.459088938290255	0.364009781227857	1.26167856982821	0.207064471238972	0.775983139629842	FALSE	
g2942	2.53695744799942	0.628011071729472	0.50454369798767	1.26151246478828	0.207124271939912	0.775983139629842	FALSE	
g3754	53.2470371418936	-0.64153513898342	0.513789821234838	-1.26230033816428	0.206840735070309	0.775983139629842	FALSE	
g5500	21.1357271895972	-0.624126715842519	0.495018418154095	-1.26108337664824	0.207278809130317	0.775983139629842	FALSE	
g5687	6.03893759518373	0.641287608983142	0.512271193027806	1.26270591695213	0.2066948868155	0.775983139629842	FALSE	
g9595	334.184731015925	-0.281738407252365	0.223230192431384	-1.2621058735091	0.206910692067905	0.775983139629842	FALSE	
g9661	3072.47716702736	0.338356464823576	0.267992949096134	1.26257040363786	0.206743609804969	0.775983139629842	FALSE	
g9928	213.503628066578	-0.319749986815221	0.253209751050508	-1.26286238475234	0.206638640137506	0.775983139629842	FALSE	
g6040	94.5589353041804	0.539366178493961	0.42790355560387	1.26058361302873	0.207458905722156	0.776359449261738	FALSE	
g1051	433.694154073083	0.377551069245154	0.299578514776514	1.2602264097563	0.207587698310026	0.776543552420482	FALSE	
g5219	20.8943190544586	-0.600309843166763	0.477885603121281	-1.25874188575681	0.208123577102873	0.777511129336516	FALSE	
g5581	25.331483894507	0.617101689790456	0.49042622343573	1.25862836416115	0.208164597015179	0.777511129336516	FALSE	
g7551	812.481480151273	0.192547814556206	0.152934908956274	1.25902012384176	0.208023063293478	0.777511129336516	FALSE	
g9434	50.5883107000126	-0.288292393880755	0.229066497499012	-1.25862687178785	0.208165136308629	0.777511129336516	FALSE	
g6648	6.81346061300435	0.639473854679381	0.512403335344891	1.25782167312177	0.208456255722617	0.778002766193516	FALSE	
g7694	7.22334731201337	0.518081125924653	0.411621487318506	1.25783205036251	0.20845250195716	0.778002766193516	FALSE	
g6875	99.2552251761611	-0.640736032309322	0.51415228396685	-1.25665432170788	0.208878835267961	0.779281803775995	FALSE	
g5061	10.2344582353121	-0.557465960685153	0.442910436700775	-1.25641008096912	0.208967328531901	0.77931393622218	FALSE	
g750	6.12326295521615	-0.634435213438985	0.508989691672355	-1.25411980404759	0.209798463128271	0.779916251148716	FALSE	
g1545	9.05371119848501	0.641959907671973	0.514118846721443	1.25376273703594	0.209928257023014	0.779916251148716	FALSE	
g3316	2722.33157072501	0.286176391203682	0.22793709205898	1.25550891920135	0.209294072312414	0.779916251148716	FALSE	
g3809	42.156424298552	-0.588986345762308	0.469819113692464	-1.25466928153461	0.209598841518552	0.779916251148716	FALSE	
g5275	1049.79174681089	0.367780525822968	0.293069532950605	1.25491146400171	0.209510901880554	0.779916251148716	FALSE	
g5600	9.99147393398333	-0.483152323842759	0.385123573293272	-1.25383224709881	0.209902985552711	0.779916251148716	FALSE	
g6137	3381.0499213591	0.343391358836644	0.27387517867034	1.25382526972017	0.209905522188377	0.779916251148716	FALSE	
g8250	132.515821776872	0.265471791014923	0.211736427753009	1.25376589372439	0.209927109311828	0.779916251148716	FALSE	
g8845	426.419929909379	0.287398394787683	0.228988126059548	1.25509312754226	0.209444955000862	0.779916251148716	FALSE	
g9544	10.6377524645856	0.601559173887784	0.480183484569377	1.25400190864773	0.209841311691809	0.779916251148716	FALSE	
g619	3.69896620768113	-0.641028272151114	0.512639162241419	-1.25157813322981	0.210723626627305	0.779922354056107	FALSE	
g799	877.615519796369	-0.446351563037902	0.357772088770575	-1.24760725562269	0.212174920080167	0.779922354056107	FALSE	
g841	281.925009925254	-0.271732684438883	0.21754269583614	-1.24904271027371	0.211649452775001	0.779922354056107	FALSE	
g1043	8.31875361965692	0.604139593787284	0.48424085623363	1.24778692795456	0.212109097072014	0.779922354056107	FALSE	
g1497	46.2300191834917	0.534702778670681	0.427579550056957	1.24985953184622	0.211350864598313	0.779922354056107	FALSE	
g1638	195.739876928642	-0.279124374659445	0.223389724181351	-1.24955029458724	0.211463870074031	0.779922354056107	FALSE	
g2564	14.9538920985434	0.630934133985711	0.507067553493908	1.24757935682639	0.212185142135393	0.779922354056107	FALSE	
g2607	56.2973777091069	0.435084033072019	0.348680530112736	1.24767766454182	0.212149123995052	0.779922354056107	FALSE	
g2799	24.3866663498084	0.58884988712311	0.47068837446183	1.25019316018969	0.211228994787994	0.779922354056107	FALSE	
g2848	114.326413529543	0.405538688975346	0.324454824109321	1.24991473364326	0.211330696637781	0.779922354056107	FALSE	
g2993	353.090352424941	-0.444983495630262	0.355696337558801	-1.25092770077819	0.210960856400361	0.779922354056107	FALSE	
g4046	978.771057316242	-0.256833573398472	0.205333679100392	-1.25081537512722	0.211001844062408	0.779922354056107	FALSE	
g4092	509.754047032829	-0.327152303545699	0.26135961760166	-1.25172841202928	0.210668843463194	0.779922354056107	FALSE	
g4401	46.9717733667559	0.569930462265852	0.455815277758799	1.25087037358063	0.210981774391522	0.779922354056107	FALSE	
g4456	28.7274618812882	0.486638309626023	0.389282585186654	1.24942969907911	0.211507951479955	0.779922354056107	FALSE	
g4747	761.435383780478	-0.459423484316945	0.366813592961762	-1.25249593456306	0.210389208778709	0.779922354056107	FALSE	
g5042	26.6014216934953	0.423233884615865	0.339023859260001	1.24740716116015	0.212248242109365	0.779922354056107	FALSE	
g5117	35.1098607176442	-0.442360529947325	0.353778730303942	-1.25008620358942	0.211268059016754	0.779922354056107	FALSE	
g6305	540.501416957592	-0.43263496985893	0.346382272288783	-1.24902714829114	0.211655144398008	0.779922354056107	FALSE	
g7848	3.50263935008149	-0.631873185629077	0.504209634974342	-1.24843069561104	0.211873373754671	0.779922354056107	FALSE	
g7938	864.078652092031	-0.265728872226853	0.212218209761068	-1.25214547905221	0.210516858357225	0.779922354056107	FALSE	
g7980	3.33831863024902	-0.602408567748706	0.480491628437826	-1.24772217458525	0.212132817785955	0.779922354056107	FALSE	
g8088	1455.71810577125	-0.30523316469211	0.243681031631975	-1.25258227454886	0.210357768986169	0.779922354056107	FALSE	
g8233	564.409552551309	0.489717883458915	0.391990696516489	1.24937920781377	0.211526409579265	0.779922354056107	FALSE	
g8465	662.013645447477	-0.470850055609745	0.376380399094429	-1.25102327430403	0.210925986128129	0.779922354056107	FALSE	
g9151	7.02332911134273	0.632494138888664	0.507278884172138	1.25141910371714	0.210781611029759	0.779922354056107	FALSE	
g9176	180.037317236057	-0.321689099029826	0.257716336806085	-1.24823085168478	0.211946528754925	0.779922354056107	FALSE	
g9312	6.17774159434823	0.608706530262888	0.487242870473094	1.24853650568849	0.211834648236697	0.779922354056107	FALSE	
g9846	6.60870737691309	0.526267991302811	0.421418006778992	1.24902141892132	0.21165723987951	0.779922354056107	FALSE	
g4822	28.7662645757894	0.627007604357034	0.504295352972648	1.24707341281437	0.212370580602467	0.780078081459965	FALSE	
g5679	147.581622105593	0.259219111088038	0.207987811078211	1.24627064069366	0.212665052619451	0.780865733291442	FALSE	
g4611	2294.96014318916	-0.212862870165427	0.170929106338126	-1.24532627974947	0.213011839431041	0.781844810191587	FALSE	
g6808	4212.54211791758	-0.212238896934432	0.170513280983586	-1.24470475031609	0.213240299195272	0.782389002989497	FALSE	
g8316	8.46296253845977	-0.630364496793904	0.511925829345222	-1.24415134720504	0.213443866107759	0.782841487874922	FALSE	
g1625	2.98207857437459	0.5503266040139	0.466557856591504	1.24374394718282	0.213593816022258	0.783097057163904	FALSE	
g6613	24.7483614421099	-0.521330798979548	0.418898195918511	-1.24347032411819	0.213694569908972	0.783110857602727	FALSE	
g7567	6067.25416390235	-0.324666264183402	0.261132881213513	-1.24329778675785	0.213758119495291	0.783110857602727	FALSE	
g9135	1151.97946830316	-0.413816435709445	0.333007853464777	-1.24267982148402	0.21398584257705	0.783650855924062	FALSE	
g8630	51.4734300598636	-0.633064084628975	0.512640601052683	-1.24167715114344	0.214355703493956	0.784473771631361	FALSE	
g8853	3349.2912415352	-0.243866279403583	0.196407616397406	-1.24163471068543	0.214371368918533	0.784473771631361	FALSE	
g6226	262.84335807238	-0.280715282018223	0.226133468165264	-1.2412943637873	0.214497026039756	0.784628345861274	FALSE	
g8661	5.51214901750127	-0.600741780159227	0.483814719292022	-1.24095623996075	0.214621914974663	0.784628345861274	FALSE	
g9535	8.19963279548251	-0.622125742024179	0.500639833930796	-1.24086700152753	0.21465488469698	0.784628345861274	FALSE	
g1584	2138.14215047644	-0.360853256864728	0.291346387735278	-1.23856738427986	0.215505753016538	0.785340566435909	FALSE	
g2292	24.9152289130841	-0.615967254016793	0.498571071936377	-1.23835006156457	0.215586288837009	0.785340566435909	FALSE	
g2565	643.03014365169	0.261075712795061	0.21079288619593	1.23850519452788	0.215528797186431	0.785340566435909	FALSE	
g3351	889.290741374631	0.412976318002755	0.333288835689753	1.23910044984421	0.215308300458446	0.785340566435909	FALSE	
g5332	217.765741599279	-0.232083006462728	0.187435988697213	-1.23816546832374	0.215654712739012	0.785340566435909	FALSE	
g5470	90.5438625362223	0.621478042365377	0.502573088812094	1.2392884603416	0.215238690683801	0.785340566435909	FALSE	
g6885	39.765156513201	-0.622368012321284	0.503875537527985	-1.23847193220434	0.215541123139163	0.785340566435909	FALSE	
g6979	22.7649383712354	0.628275615873521	0.508212990174145	1.23957372621445	0.215133103651423	0.785340566435909	FALSE	
g7961	529.93968697396	-0.394250478915656	0.317951254724303	-1.23998496172771	0.214980956475409	0.785340566435909	FALSE	
g8362	46.0549412368449	-0.618027921846754	0.50001184412784	-1.23914944713078	0.215290157940366	0.785340566435909	FALSE	
g3505	116.064779780247	-0.628387895388713	0.509772803729054	-1.23750755303217	0.215898712008211	0.785803818629136	FALSE	
g6097	4.53600755100345	0.633068210199712	0.513572556174957	1.23738815726341	0.215943013298966	0.785803818629136	FALSE	
g3289	7.91077263672472	-0.627201057220729	0.507210526543171	-1.23506828379593	0.216805092013356	0.786908453329174	FALSE	
g3359	42880.2894316225	0.235074276063626	0.19016326581334	1.23617238738589	0.216394492252906	0.786908453329174	FALSE	
g4219	999.881913268983	0.284325148458454	0.230250817604618	1.23485604455917	0.216884084835435	0.786908453329174	FALSE	
g6253	16.6421748237701	0.588871950460626	0.476648695325302	1.23499086992037	0.216833902102834	0.786908453329174	FALSE	
g6949	1329.94210625181	-0.198730085485517	0.160897474271841	-1.23512918425125	0.216782429438995	0.786908453329174	FALSE	
g7737	77.7418678229355	-0.482308528094283	0.39014394193778	-1.23573204465502	0.216558182035824	0.786908453329174	FALSE	
g8600	1525.54328228249	-0.347787142889262	0.28147352839216	-1.23558288316806	0.216613650435752	0.786908453329174	FALSE	
g8877	296.283516285685	0.362658585812413	0.293688308933337	1.23483519984768	0.216891844096161	0.786908453329174	FALSE	
g3309	5.77330595074292	-0.61708484308277	0.498327694531629	-1.23406500984665	0.217178680596621	0.787656211115478	FALSE	
g1846	349.617548016518	0.283335938989494	0.229731261037067	1.23328726963639	0.217468605750637	0.787682265081219	FALSE	
g2205	19.6870443824786	-0.394249459021971	0.319474073519343	-1.23381433162805	0.21727209777138	0.787682265081219	FALSE	
g7621	68.1041875252029	-0.529761545495542	0.429346487786211	-1.23346297495399	0.217403082188066	0.787682265081219	FALSE	
g8211	311.194570939226	0.351162389313949	0.284764391369096	1.23311083823018	0.21753441437257	0.787682265081219	FALSE	
g8441	18990.8399126856	-0.51398489604653	0.417004089926911	-1.2327466699035	0.217670293835482	0.787682265081219	FALSE	
g9039	436.882973672087	0.394971579936634	0.320360507441764	1.23290964177957	0.217609477789793	0.787682265081219	FALSE	
g104	17.3116685018362	0.574220254132545	0.465681485823502	1.23122502330462	0.218238714897486	0.788576485672471	FALSE	
g2101	22.1893108125888	-0.395351622887313	0.321193230667553	-1.23016038795639	0.218637050163379	0.788576485672471	FALSE	
g3215	387.363532509779	0.601891146511408	0.489949132968837	1.2301394902347	0.218644874307507	0.788576485672471	FALSE	
g3867	2103.03028042998	0.278602303063596	0.226351038394679	1.23083795476616	0.218383476919463	0.788576485672471	FALSE	
g6639	109.720790817127	-0.228013168688723	0.185269732590416	-1.23074955587479	0.218416547412703	0.788576485672471	FALSE	
g6767	192.141194943065	0.288851472986058	0.234722268143543	1.23057082165701	0.218483423822328	0.788576485672471	FALSE	
g7691	1173.68964310536	-0.248209670132725	0.201521739140537	-1.23167528404702	0.21807040603583	0.788576485672471	FALSE	
g8586	218.802010177052	-0.470528114248887	0.382126212453748	-1.23145070323168	0.218154343375691	0.788576485672471	FALSE	
g8800	923.112303934941	0.351121458604024	0.285250314302303	1.23092087512041	0.218352459246422	0.788576485672471	FALSE	
g9961	9586.65180901855	0.239257302583508	0.194532078732129	1.22991213466624	0.218730009634408	0.788592008127601	FALSE	
g6669	556.74715615709	-0.244677384400229	0.198983748194383	-1.22962553330024	0.218837364005132	0.788687596318458	FALSE	
g1014	228.445963561776	-0.333393496177207	0.271219724837794	-1.22917853307852	0.219004875682196	0.788708588835548	FALSE	
g9219	30.8766735510102	0.380726434839033	0.309606171579884	1.22928332247238	0.218965597984315	0.788708588835548	FALSE	
g2746	175.059746541495	-0.582030394465669	0.47417357232803	-1.22864009298416	0.219206776353191	0.789013049003709	FALSE	
g9255	3223.09259166724	-0.391999377116931	0.319086410426645	-1.22852175983123	0.219251166036189	0.789013049003709	FALSE	
g3205	63.1229921045594	0.368698133154204	0.300149107806797	1.22804688313179	0.219429368912378	0.789072216405884	FALSE	
g4412	11.5736011131094	-0.471886826699947	0.383866307532012	-1.22814400946666	0.219392912696073	0.789072216405884	FALSE	
g978	1051.28901153691	-0.446680510728032	0.364102202758144	-1.22683403315763	0.219884976487857	0.790419244884132	FALSE	
g7519	25.0860638770676	0.561902339169003	0.458057883204783	1.22661349736015	0.219967893734231	0.790426066766539	FALSE	
g2883	13.3192642846018	0.448129553300054	0.365131825478636	1.22593626632211	0.220222659892027	0.790990094753947	FALSE	
g8744	107.252735770253	0.410662940279179	0.334996552817294	1.22576529197631	0.220287011833382	0.790990094753947	FALSE	
g4980	247.683265579871	-0.295423132124923	0.241065974481588	-1.22544030517377	0.220409368724779	0.791138263899538	FALSE	
g362	8.58134017955978	0.61724379075939	0.504659509976341	1.22508891260391	0.220541722175386	0.791243764289465	FALSE	
g3647	25.7694647246329	0.524606234590124	0.428044206103806	1.22493166789981	0.220600967493578	0.791243764289465	FALSE	
g8050	3.91370813781955	0.564373957465501	0.47843611149783	1.22444367414521	0.220784902287578	0.791321640968997	FALSE	
g9441	400.622091697971	-0.34143321945734	0.278823462612427	-1.22455808857646	0.220741767290632	0.791321640968997	FALSE	
g6295	2055.02826560475	-0.320331665896208	0.261708186014001	-1.22400153579138	0.220951648172934	0.791628453755102	FALSE	
g3128	1526.90887240862	0.372197912190664	0.304457119980418	1.22249651419616	0.22151992128354	0.792342506506265	FALSE	
g6578	230.829728775027	-0.331870622417826	0.271401596080298	-1.22276186139119	0.221419654274122	0.792342506506265	FALSE	
g7932	21.9805639986311	-0.522359827529645	0.427565902504222	-1.22312732274724	0.221281610276587	0.792342506506265	FALSE	
g8285	1912.96660016536	0.293531188978126	0.240084798153432	1.22261772435471	0.221474115444209	0.792342506506265	FALSE	
g9773	395.463184987189	0.281761086922774	0.230501965288163	1.22239833859696	0.221557027239554	0.792342506506265	FALSE	
g5701	118.229858891606	-0.425292057202874	0.347955152408551	-1.22216093227393	0.221646774545646	0.792373005667761	FALSE	
g3774	72.7279719203937	-0.417774094657544	0.341935117415214	-1.22163218967947	0.221846750028791	0.792797396806183	FALSE	
g7236	177.611842785619	0.393298083380239	0.32207840508212	1.22110285382202	0.222047079318886	0.793222741060072	FALSE	
g2974	383.552367957908	-0.451955894689848	0.370321455486538	-1.22040762333183	0.222310388888858	0.793872677159481	FALSE	
g5255	219.124170372106	0.240114147039036	0.196812863786817	1.22000724281433	0.222462129255995	0.79412386865038	FALSE	
g1812	1264.4990604092	-0.239305719345924	0.196240951232111	-1.21945246740242	0.222672506340825	0.794293591174073	FALSE	
g5035	389.307835510865	-0.36967922628477	0.303100772145873	-1.21960192274275	0.222615817182605	0.794293591174073	FALSE	
g2643	634.38110632927	0.50162034916477	0.41167618332708	1.21869231682764	0.222960995194227	0.794966084693209	FALSE	
g8104	2107.22847235655	0.323673796469728	0.265629535172812	1.2185263886179	0.223024003055075	0.794966084693209	FALSE	
g142	5.41172913211903	0.578872527699455	0.476083797022677	1.21735489312576	0.223469217196302	0.795477851680459	FALSE	
g5958	24.4610175960526	-0.620477835429568	0.513411642634213	-1.21787856718068	0.223270122044487	0.795477851680459	FALSE	
g8687	303.052669627059	-0.488010998988408	0.400901290458322	-1.2172904512611	0.223493726061515	0.795477851680459	FALSE	
g9345	5782.62525996385	-0.399845092136945	0.328454720470523	-1.21736072122196	0.22346700071924	0.795477851680459	FALSE	
g2262	298.73620645271	0.454452271723086	0.373413194129413	1.2170477612865	0.223586044430536	0.795516210599676	FALSE	
g7240	15.9069612842311	-0.615868791807842	0.5089424833804	-1.21673876304399	0.223703625686269	0.795644393800669	FALSE	
g3147	3777.21972409797	-0.32235081222689	0.265092809854495	-1.21598646647196	0.223990077484152	0.796082767189577	FALSE	
g5545	49.3058503450161	-0.545098531562613	0.448665111250447	-1.21602985760143	0.223973548329798	0.796082767189577	FALSE	
g1341	82.3009300364945	-0.502785495026347	0.413520082970459	-1.2156760867375	0.22410833709508	0.796213014093081	FALSE	
g5444	720.142596380212	-0.537832585623844	0.442796174118241	-1.21489953959814	0.224404409422287	0.796974669939511	FALSE	
g6077	83.629729914454	-0.598637497143492	0.493661265509327	-1.21452228464499	0.224548345396526	0.797195654180679	FALSE	
g3096	4.29032049151979	-0.59215877230397	0.48540678370318	-1.21275012116378	0.225225370720018	0.798437033700761	FALSE	
g4072	139.167265482633	0.294225390132351	0.242593368091649	1.21277436128488	0.225216100364988	0.798437033700761	FALSE	
g8443	1100.99251489954	-0.431812627943542	0.355967392661316	-1.21308575819639	0.225097034440665	0.798437033700761	FALSE	
g9516	145.559929729451	-0.387856922573403	0.319715810189862	-1.21303486679607	0.225116490235164	0.798437033700761	FALSE	
g3868	434.53124644266	-0.299128173631175	0.24690091252211	-1.21154793887797	0.225685473452399	0.798906922714662	FALSE	
g4029	88.3205259008857	-0.248372849347984	0.204902434583868	-1.21201923863396	0.225505016323797	0.798906922714662	FALSE	
g6845	57.9738280555543	-0.57718038442408	0.476768705910883	-1.21157740704077	0.225674187294098	0.798906922714662	FALSE	
g7173	4.93143631297145	0.518609610096431	0.42678893412882	1.21158020811294	0.225673114518502	0.798906922714662	FALSE	
g287	5.54263628479819	0.532174148509741	0.439082364157031	1.21044275857523	0.226109042937606	0.799004494240457	FALSE	
g2753	27.7497557961731	0.447237453183149	0.369508081338081	1.21061469726333	0.226043108775774	0.799004494240457	FALSE	
g3048	5660.63254626842	0.21695749482425	0.179243180979801	1.21040759074454	0.226122530606591	0.799004494240457	FALSE	
g7642	41.2966852788121	-0.47410888332155	0.391858547440948	-1.21048489083643	0.226092885005866	0.799004494240457	FALSE	
g8322	6.77212830692643	-0.550652664437418	0.453538225860104	-1.21074975323361	0.225991327831543	0.799004494240457	FALSE	
g4470	240.266935836579	0.358793155282864	0.296587886890984	1.20963380188465	0.226419441675211	0.799763965598608	FALSE	
