gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	threshold_CE	genelabels
g753	22.1509675139639	0.785129320987612	0.483074806763746	1.62349419034789	0.104483804288053	0.602233528956479	FALSE	
g2022	1298.66825261661	-0.670545168609784	0.413154457255151	-1.62299308962192	0.104590882105695	0.602233528956479	FALSE	
g5544	948.81896016838	-0.465637355351976	0.286916416127433	-1.62288658751477	0.104613651255903	0.602233528956479	FALSE	
g9240	53.2542878508571	-0.975019641513462	0.605660792951778	-1.62324442878456	0.104537163754907	0.602233528956479	FALSE	
g260	154.599150530374	0.659684130890391	0.407064867103888	1.62061883666924	0.10509940989317	0.602478786029488	FALSE	
g410	191.712430962741	0.762185055344298	0.472047181339396	1.6145749917686	0.106402764753117	0.602478786029488	FALSE	
g449	94.8856839694215	0.600074838100055	0.371177966843597	1.61632218431274	0.106024672848485	0.602478786029488	FALSE	
g637	57.8213157520752	0.946940294573074	0.587254345920291	1.61754859839309	0.105759914232668	0.602478786029488	FALSE	
g747	444.195406374773	0.652306537289032	0.402422589724921	1.62102173146403	0.105012978156192	0.602478786029488	FALSE	
g962	26.6239775679119	0.794949503300481	0.490469051720798	1.61947909747852	0.105344220319899	0.602478786029488	FALSE	
g1795	20.7867949546857	0.849052997214336	0.524116266912824	1.61758012516585	0.105753115144373	0.602478786029488	FALSE	
g2713	651.413340259921	-0.585182340851387	0.361713104282013	-1.61775473037024	0.105715465927779	0.602478786029488	FALSE	
g2747	31.060882645408	-0.801114441168942	0.493088790751148	-1.62213946733417	0.10477348920435	0.602478786029488	FALSE	
g3031	555.949443082514	0.602712458921769	0.373074181000874	1.61550161873775	0.106202110073399	0.602478786029488	FALSE	
g3296	1724.88520153706	0.532018147631531	0.328953450009016	1.61730136030514	0.105813245813187	0.602478786029488	FALSE	
g3608	251.361289663912	0.835822273164153	0.517431801906609	1.61599691923671	0.10609497927952	0.602478786029488	FALSE	
g4019	723.962155283512	-0.680126721468638	0.420404260911247	-1.61788518937483	0.105687342668296	0.602478786029488	FALSE	
g4102	355.973937477627	-0.532412208551568	0.329671211145136	-1.61481524756681	0.106350710179124	0.602478786029488	FALSE	
g4357	266.328906063076	0.699237262052118	0.432113269754765	1.61827388266554	0.105603586606983	0.602478786029488	FALSE	
g4620	1100.56087630121	-0.542883518695002	0.336079937539599	-1.61530243176479	0.106245217303925	0.602478786029488	FALSE	
g4621	12966.3288615865	0.792424245017431	0.489723249545646	1.61861559952569	0.10552999658357	0.602478786029488	FALSE	
g4694	4424.02521841409	0.752374633259753	0.464219769975143	1.62100804289736	0.105015913794616	0.602478786029488	FALSE	
g5632	56.8791233875351	0.694619018719647	0.428700406956926	1.61962732477856	0.105312356243174	0.602478786029488	FALSE	
g6088	1100.18011740964	0.51746337656998	0.319023069048931	1.62202218846526	0.104798597295126	0.602478786029488	FALSE	
g6132	3174.35274323345	-0.383032950981366	0.236483519543186	-1.61969572577693	0.105297654819467	0.602478786029488	FALSE	
g7584	24.370243253419	-0.958567812410593	0.594981615950568	-1.61664780404278	0.105954326771727	0.602478786029488	FALSE	
g7798	3925.21847397234	0.672950070795451	0.416766709344232	1.61478665753987	0.106356903525422	0.602478786029488	FALSE	
g9242	32.6953814537369	-0.861955763309493	0.533155535895119	-1.61761352643649	0.105745912178671	0.602478786029488	FALSE	
g9448	258.603681041486	-0.699087134104772	0.43284594765208	-1.61486442316805	0.106340058128811	0.602478786029488	FALSE	
g9977	111.326226183777	-0.575015976486788	0.355330322675572	-1.61807705092911	0.105645993544236	0.602478786029488	FALSE	
g2554	47.696767622155	-0.663637634251921	0.411123321254668	-1.61322574957836	0.106695471118068	0.603537678319346	FALSE	
g5029	55.0695503363598	-0.658596229319826	0.40821895713952	-1.61278305625052	0.106791648510737	0.603537678319346	FALSE	
g5569	44.9692836231054	-0.79509059088941	0.492544860806445	-1.613033144881	0.106737307035167	0.603537678319346	FALSE	
g727	302.899348478657	0.488641893747678	0.303271804377341	1.6111840610936	0.107139610763544	0.605122902354046	FALSE	
g1635	143.552171467166	-0.686875905533117	0.426547432282516	-1.60989462426123	0.107420862775916	0.605948250463644	FALSE	
g6049	98.6631679160831	-0.787211918126514	0.488946884677217	-1.60996977173549	0.107404455575095	0.605948250463644	FALSE	
g585	281.438528449554	0.577972217546814	0.359273297839145	1.60864714548341	0.107693519116283	0.606723098589157	FALSE	
g7246	124.788022596654	-0.683458013747492	0.424813256120827	-1.60869763305485	0.107682473623903	0.606723098589157	FALSE	
g7528	33.1633864436118	-0.969686109481302	0.611872573387064	-1.60821924918984	0.107787168780727	0.60686950206801	FALSE	
g127	22.3173269211894	0.929970311731129	0.580913045670753	1.60392743638766	0.108730048341868	0.607222791767259	FALSE	
g486	8.23392442687012	0.97609545401525	0.612010196608663	1.60432161423637	0.108643179179028	0.607222791767259	FALSE	
g841	1904.42178657447	0.496621415101765	0.309360304401301	1.60531473653076	0.108424557698057	0.607222791767259	FALSE	
g1213	131.648230695647	-0.536965259081683	0.334516125643366	-1.60501310966422	0.108490919641783	0.607222791767259	FALSE	
g1538	7.58925882400391	-0.747160344979491	0.538301439263749	-1.60516969435545	0.108456464905659	0.607222791767259	FALSE	
g2947	5505.39444439355	0.505398104237241	0.314626446076078	1.60635154095626	0.10819669180277	0.607222791767259	FALSE	
g3066	851.944554354798	-0.528469069960706	0.328898603305387	-1.60675499149551	0.108108125109865	0.607222791767259	FALSE	
g4827	17.4767197258106	-0.853968847149932	0.530352389173084	-1.60537750402526	0.108410752048442	0.607222791767259	FALSE	
g4900	6675.24925625724	0.521248329807138	0.324451827293948	1.6065643053913	0.108149977950846	0.607222791767259	FALSE	
g5805	28.06465834541	-0.917099753212788	0.571538540950052	-1.60594590076618	0.10828579706003	0.607222791767259	FALSE	
g6944	75.229293489351	-0.95591513591018	0.598905638275579	-1.60435510600812	0.108635800772853	0.607222791767259	FALSE	
g7389	1243.88479937223	-0.7057181084208	0.440015082686706	-1.60394826151523	0.108725457512723	0.607222791767259	FALSE	
g9815	229.42775593815	0.839868593446928	0.523776601753746	1.60447503470203	0.108609383128383	0.607222791767259	FALSE	
g5955	15.3850404823247	0.964311609436504	0.612185220917809	1.60293140101301	0.108949800099661	0.608071410761578	FALSE	
g538	25.792737599551	0.733088885203746	0.457081052336641	1.60238065576531	0.109071459805547	0.608371842659174	FALSE	
g273	53.1017738976419	0.694903443032535	0.43382101334177	1.60125274952591	0.109320949762931	0.608627931982453	FALSE	
g1562	67.7271890922256	-0.842103886497901	0.525409879711937	-1.60160925949698	0.109242041951011	0.608627931982453	FALSE	
g7346	12.9882405361856	0.944389956640077	0.590253666036231	1.60146087967858	0.109274877990797	0.608627931982453	FALSE	
g1100	34.4583043200201	-0.803002278949066	0.501128419158904	-1.60044401206917	0.109500118003711	0.608940768878995	FALSE	
g6508	42.7154011090325	0.71675581008615	0.447910288229871	1.59955950255789	0.109696338528521	0.608940768878995	FALSE	
g7047	609.008888188596	-0.437519562347046	0.273427227730505	-1.60006672920916	0.109583780870194	0.608940768878995	FALSE	
g9274	11.4960990889793	-0.95057719862772	0.592759010721842	-1.59946819176639	0.109716610827122	0.608940768878995	FALSE	
g9497	11.6619777024641	-0.960509729639452	0.60055152347765	-1.60006639989313	0.109583853918433	0.608940768878995	FALSE	
g805	5448.7229664982	0.411442326080037	0.257401646429528	1.59844576293443	0.109943806874808	0.609657704353333	FALSE	
g7638	884.739596641063	-0.555378586241864	0.347468957136197	-1.59827524906218	0.109981733263875	0.609657704353333	FALSE	
g477	12.9518758565595	0.907619118585136	0.568770803266777	1.59329532410609	0.111093955164495	0.609891464703989	FALSE	
g1300	14.3862064296896	0.873443868512107	0.585734970360851	1.59567489648567	0.110561396155822	0.609891464703989	FALSE	
g1613	14586.99924956	-0.362725083932702	0.227686660539908	-1.59308669731445	0.111140743167388	0.609891464703989	FALSE	
g1969	2045.57125409976	-0.553378923711492	0.346665605968087	-1.59627152526866	0.110428184595795	0.609891464703989	FALSE	
g2219	55.6892574018079	-0.712943387773905	0.447662167655479	-1.59217135763628	0.111346207061505	0.609891464703989	FALSE	
g2358	258.774680019523	-0.762952190535901	0.479358693548317	-1.59170100606057	0.111451902179712	0.609891464703989	FALSE	
g2499	1748.50856100035	-0.852621042729473	0.536090629963678	-1.59187615692755	0.111412533880468	0.609891464703989	FALSE	
g2558	83.0145946945846	0.618713806523578	0.388236359504169	1.59368854541354	0.111005811065762	0.609891464703989	FALSE	
g3023	177.56717114486	0.691406110752217	0.433988946801123	1.59318923789826	0.11111774480493	0.609891464703989	FALSE	
g3841	4620.67762523045	-0.409174252839481	0.256780426684205	-1.59347131094889	0.111054499300242	0.609891464703989	FALSE	
g4170	92.6115330373649	0.932991852788995	0.586456696074659	1.59615851200402	0.110453407756633	0.609891464703989	FALSE	
g4241	143.149042922264	0.958019867741599	0.605794552763023	1.59518930194054	0.110669910338175	0.609891464703989	FALSE	
g4340	649.734520960124	0.45531734060012	0.285743803950892	1.59343401231297	0.111062860648679	0.609891464703989	FALSE	
g4740	38.7565510755471	0.814948517289048	0.510769177234456	1.59592151409248	0.110506317532373	0.609891464703989	FALSE	
g5599	909.515990590897	-0.631728695343291	0.396793246256597	-1.5920875077631	0.111365043600712	0.609891464703989	FALSE	
g5877	39.3414001367836	-0.819720723055706	0.514238942281569	-1.5943449225604	0.110858801222775	0.609891464703989	FALSE	
g6162	11.12794216696	0.93263748539027	0.604348844531931	1.59633931640832	0.110413056636324	0.609891464703989	FALSE	
g7119	311.662843991483	-0.691542607091811	0.43423167976259	-1.59274536896088	0.111217325226815	0.609891464703989	FALSE	
g7757	68.558502185437	-0.783961592663076	0.492105780971758	-1.59264560429821	0.1112397167673	0.609891464703989	FALSE	
g8612	468.101447682077	-0.459471615846592	0.288171685755567	-1.59439672319176	0.110847205899802	0.609891464703989	FALSE	
g8773	6.10041087893087	-0.950684890794016	0.606825089880778	-1.59356205728984	0.111034158492766	0.609891464703989	FALSE	
g3817	33.3211941692685	-0.804569579605106	0.504798634735736	-1.59070154855208	0.111676758270019	0.610749295685242	FALSE	
g5466	85.5784430683669	-0.712042507247266	0.448097914112701	-1.58799346655765	0.112287816511343	0.612969827322117	FALSE	
g5587	2109.08978059839	0.531395746013358	0.334591004747611	1.58819571994109	0.11224208865244	0.612969827322117	FALSE	
g9929	582.149007599961	-0.424251333510111	0.267080312370742	-1.58845228604637	0.112184102256278	0.612969827322117	FALSE	
g614	1147.46633327314	0.682869248264436	0.430472160825195	1.58643085263389	0.112641606283337	0.613780417226762	FALSE	
g790	2961.8864476957	0.504463794282818	0.317966310788027	1.58653290431315	0.112618474082625	0.613780417226762	FALSE	
g3753	32.7563267299494	-0.733311526876586	0.461555637183171	-1.58669690582383	0.112581307469569	0.613780417226762	FALSE	
g5326	86.6477844343676	-0.73435175157209	0.462760973673932	-1.5858859276722	0.112765188610045	0.614080738702788	FALSE	
g7784	15.6165082278256	-0.951728174745161	0.602583623359521	-1.58547593054461	0.112858241385226	0.614214543072874	FALSE	
g6699	33.832546832612	-0.869476347123244	0.547836005757268	-1.58509020790791	0.112945840071886	0.614318520075647	FALSE	
g6544	183.232806036038	-0.664539591079842	0.419521694134637	-1.58375543874946	0.113249383459796	0.615596194091459	FALSE	
g4823	667.078950011407	-0.502183399942921	0.317179693982301	-1.5832084149034	0.113373969125295	0.615732650563936	FALSE	
g7742	609.134962723224	0.483001698725793	0.305171957109279	1.58274130116953	0.113480440559949	0.615732650563936	FALSE	
g9006	79.8083594427888	0.853069072845206	0.53930492337708	1.5828499875377	0.113455660135602	0.615732650563936	FALSE	
g4220	77.7451215614555	-0.697309965601249	0.440850262002254	-1.5814635896528	0.113772077757292	0.616196718239824	FALSE	
g5359	227.244603025582	0.817608513517645	0.517222382877664	1.58166099798938	0.113726980863822	0.616196718239824	FALSE	
g7302	564.644506962134	0.556361131944877	0.351740239873795	1.58176205727981	0.113703899850436	0.616196718239824	FALSE	
g3804	4185.21473725142	0.460840574954085	0.291509295493265	1.58088059471575	0.113905342084437	0.616546175712321	FALSE	
g7837	2242.28258136071	-0.510022448995599	0.322753874163021	-1.58020033368505	0.114060995398737	0.61664440490131	FALSE	
g8608	2979.10806829341	-0.552904055863735	0.349885775520634	-1.58025359111073	0.114048803310143	0.61664440490131	FALSE	
g6909	9.84089802703516	0.924537979086004	0.585296787031978	1.57937076210691	0.114251039640833	0.617299743697971	FALSE	
g1587	189.341347799642	0.830991899392403	0.527174879798631	1.57750635239691	0.11467906159817	0.618977678441225	FALSE	
g5528	1344.01945665707	0.601181104487115	0.381187890691562	1.57713841199013	0.114763680417621	0.618977678441225	FALSE	
g5647	38.4674804910098	0.761414669700859	0.482834718898687	1.57711687895051	0.114768634100542	0.618977678441225	FALSE	
g6581	324.080920701084	-0.928682582431062	0.592121135269272	-1.57548318293014	0.115144957223068	0.620070111131723	FALSE	
g7216	754.087191255244	0.679832974172396	0.431561902057291	1.57533736549162	0.1151785935049	0.620070111131723	FALSE	
g8961	157.082521039983	0.53315734922632	0.338316728229477	1.57573316861024	0.115087310020216	0.620070111131723	FALSE	
g5455	28.6653888015021	-0.949079305998617	0.606788148533329	-1.57465311299765	0.115336535945578	0.620547924952544	FALSE	
g2889	405.989316153361	0.587471098959478	0.373583766346585	1.57256337608674	0.115819953566382	0.62277527789981	FALSE	
g1535	1494.8960004601	0.649084095359783	0.413287891219229	1.57062372117331	0.116270076662953	0.624821041096482	FALSE	
g767	66.6317884613671	0.657290048086312	0.418522613659605	1.56992465390452	0.116432641210493	0.625222358342732	FALSE	
g8490	9297.94009760998	-0.593382732114236	0.378099518929598	-1.56940378050174	0.116553883727177	0.625222358342732	FALSE	
g9429	455.041374883488	-0.569401370570261	0.362762768352137	-1.56955208295079	0.116519353609382	0.625222358342732	FALSE	
g6040	13.8600328368373	-0.9494918140839	0.605506234298381	-1.56865011752889	0.116729487678194	0.625790062752974	FALSE	
g9409	6012.33609885159	-0.456877872687175	0.291323113074406	-1.56827988825706	0.116815827410562	0.625878826789324	FALSE	
g3112	888.337047789061	-0.565076036414641	0.360483986982145	-1.56754578333564	0.116987173480621	0.6260489015201	FALSE	
g5132	17.4370090252978	0.908947583794763	0.579871310862053	1.56755920418879	0.116984039174114	0.6260489015201	FALSE	
g881	18.9636480144762	0.930079830198663	0.609388740971121	1.56650302166856	0.117230901735722	0.626342443271543	FALSE	
g2316	91.3334561605841	-0.55907398034937	0.356826041120404	-1.56641484921705	0.117251528849696	0.626342443271543	FALSE	
g4556	931.627073476148	0.753065545095279	0.48077154942002	1.56671987590649	0.117180182849644	0.626342443271543	FALSE	
g2869	268.755253225112	0.673783364155303	0.430699125199185	1.5644406813581	0.117714113278959	0.628439215475587	FALSE	
g107	288.883518996232	0.833728225570393	0.533574118579162	1.56375466152447	0.117875195423937	0.628924823175071	FALSE	
g377	794.050449595799	0.757470333555998	0.484897619327488	1.56245613372775	0.118180572077487	0.629968750893885	FALSE	
g6977	93.7813031487094	-0.582807454389926	0.372948557251551	-1.5623254955431	0.118211328771815	0.629968750893885	FALSE	
g997	7587.85359661525	0.497170827141389	0.31898598152978	1.55860654590744	0.119089532782286	0.632488794403713	FALSE	
g2269	68.4419055350262	0.612668655488755	0.3926902190026	1.55984691820467	0.118796060970994	0.632488794403713	FALSE	
g4515	2108.74289847404	-0.421742768816268	0.27049422857609	-1.55914831395733	0.118961280766485	0.632488794403713	FALSE	
g4601	3552.30096607663	-0.482965724671101	0.309941692489762	-1.55823377294303	0.119177841737348	0.632488794403713	FALSE	
g5428	24.6211410567455	-0.839707880993286	0.538414774966354	-1.55928287292922	0.118929443593443	0.632488794403713	FALSE	
g6245	9.19306944052362	-0.884645001540185	0.593787689616414	-1.55888738076721	0.119023037605658	0.632488794403713	FALSE	
g6262	945.440874995326	0.680980212530895	0.436996632073888	1.55844373680829	0.119128095528423	0.632488794403713	FALSE	
g2020	8.51887642086812	-0.95082454573217	0.611922665760278	-1.55743199316276	0.119367955191636	0.632777302401212	FALSE	
g4375	942.850778944518	-0.655005094263535	0.420574121973512	-1.55740943462937	0.119373307577528	0.632777302401212	FALSE	
g7876	87.8542919584403	-0.568635562079208	0.365211258922736	-1.55672704259798	0.119535305294752	0.633261756165758	FALSE	
g4233	208.870214430699	-0.472765378837739	0.303803206690304	-1.55594704534022	0.119720685075583	0.633869435916707	FALSE	
g9367	808.660283875319	0.571382006014687	0.367443390454852	1.55504903553648	0.119934391367297	0.634252096800288	FALSE	
g9504	154.839396481461	-0.613453953981297	0.394449697043304	-1.55511272062873	0.119919225901083	0.634252096800288	FALSE	
g4276	448.033039594674	-0.757765541027838	0.487642419746172	-1.5543774002644	0.120094420763134	0.634724136608455	FALSE	
g2912	3342.94443762206	-0.737666298871796	0.475092249108954	-1.55299069009345	0.120425358794654	0.636098376342315	FALSE	
g9213	15.2240641746556	-0.771960702687126	0.558947991503263	-1.55224794204037	0.120602908784567	0.636661264796223	FALSE	
g459	28.0199942717864	0.754023452249389	0.486036112136538	1.54991247461361	0.121162525097463	0.638071521072275	FALSE	
g1627	3698.56989662524	-0.414773660167477	0.267890603266471	-1.54829361586008	0.121551620819203	0.638071521072275	FALSE	
g2095	709.113779857781	0.64649321627878	0.418053775336244	1.54644577747893	0.121996945728472	0.638071521072275	FALSE	
g2397	45.6059617160257	-0.905031255987851	0.584310046956618	-1.55037120471226	0.121052445819512	0.638071521072275	FALSE	
g2454	1326.8275636763	-0.538950818846639	0.348510005325128	-1.54643137592519	0.12200042147266	0.638071521072275	FALSE	
g2525	8.72847921649802	-0.907927169688198	0.584148567305753	-1.55001922672334	0.121136901313171	0.638071521072275	FALSE	
g3063	953.90511460577	0.425468985832326	0.274421347254605	1.55042699081607	0.121039064431742	0.638071521072275	FALSE	
g3073	11.8335178643981	0.883817661705539	0.570741042875579	1.54683537459711	0.121902947748225	0.638071521072275	FALSE	
g4362	1274.46386844742	-0.781144226891856	0.504869692185282	-1.54783513024178	0.121661996070136	0.638071521072275	FALSE	
g4935	127.877504283419	-0.65298521954414	0.517154047459279	-1.54610394603339	0.122079465956074	0.638071521072275	FALSE	
g6042	48.1218614638254	-0.662618835022482	0.428150195172375	-1.54637895013428	0.122013074833343	0.638071521072275	FALSE	
g6354	403.096728517963	0.569648704235839	0.368393872818639	1.54635160216621	0.122019675879177	0.638071521072275	FALSE	
g7035	17.1059603896325	-0.910408998335034	0.58931830060974	-1.54728990439291	0.121793355053001	0.638071521072275	FALSE	
g7782	20.6753586674095	-0.832103162179912	0.580903482684833	-1.5481577386287	0.12158432356495	0.638071521072275	FALSE	
g8162	60.1962297948792	-0.660830138402421	0.426686482953328	-1.5476439299153	0.12170804854624	0.638071521072275	FALSE	
g8265	91.4687912216994	-0.632375040131221	0.408101060413517	-1.54930070098223	0.121309451340302	0.638071521072275	FALSE	
g9057	560.512454529911	-0.532060991986618	0.344030728631535	-1.54653983845858	0.121974246477275	0.638071521072275	FALSE	
g7299	2246.36584529754	0.460351467004469	0.297864890419983	1.54550433430068	0.122224321323978	0.638456574231076	FALSE	
g676	327.526154694635	0.568357839721168	0.368372454092349	1.54286404246708	0.122863766813863	0.639737159647715	FALSE	
g2278	2213.13495447413	-0.438963554693585	0.284459707802849	-1.54314039023505	0.122796716664769	0.639737159647715	FALSE	
g2880	662.454402188325	-0.845385054667681	0.548320381185564	-1.54338853050701	0.122736534848427	0.639737159647715	FALSE	
g5693	550.043547711858	-0.665540052259158	0.431236484472159	-1.54340374861354	0.122732844729217	0.639737159647715	FALSE	
g6013	56.3169854138542	-0.627838697539326	0.406479052192006	-1.54332168494521	0.122752744730555	0.639737159647715	FALSE	
g8911	87.1867607607428	-0.900316171123712	0.584894612132233	-1.54272530867685	0.122897438518565	0.639737159647715	FALSE	
g1709	2155.56170097758	-0.799784154216757	0.519047400578583	-1.54174689522176	0.123135111319471	0.640219988447359	FALSE	
g4400	148.981069562705	0.568331050057554	0.368663531366147	1.54146219466167	0.123204337168039	0.640219988447359	FALSE	
g7873	974.990180530221	-0.433104860091201	0.280915849916615	-1.54171983647931	0.12314168943237	0.640219988447359	FALSE	
g57	1040.04863306057	0.664550046622558	0.431565999647043	1.53992462957422	0.123578726413585	0.640297583318835	FALSE	
g763	797.163240185914	0.80943700169595	0.526286379701079	1.53905696409438	0.123790390174474	0.640297583318835	FALSE	
g1323	11.3361469195571	-0.869722350514107	0.563971653705229	-1.53938599593284	0.123710090803235	0.640297583318835	FALSE	
g2878	10.8987749005504	0.908551841892619	0.589435898146319	1.53994583178407	0.123573557751841	0.640297583318835	FALSE	
g4499	1121.42306393285	-0.487736269873323	0.316578211872794	-1.54061764955944	0.123409869798964	0.640297583318835	FALSE	
g5265	1757.46767020902	0.616443469807951	0.400528045447961	1.53912928762569	0.123772736316062	0.640297583318835	FALSE	
g7831	830.076229735014	-0.500121883323092	0.324731527176579	-1.54009962409386	0.123536071408021	0.640297583318835	FALSE	
g9810	359.19809597494	0.642581896176298	0.417023331732301	1.54086778342721	0.123348968114286	0.640297583318835	FALSE	
g3246	654.883500868209	0.738580352598128	0.480592296489245	1.53705179896045	0.124280625206488	0.642092700159559	FALSE	
g3811	843.157493757686	-0.393915138227636	0.256266132486255	-1.53710070229967	0.124268651026928	0.642092700159559	FALSE	
g4204	13.474290775049	-0.919766598137325	0.60966104738593	-1.53659283202273	0.124393048979749	0.642303544213798	FALSE	
g6411	20.5020430361051	0.925305828697776	0.607226001223179	1.53585149167465	0.124574807545064	0.642866729140007	FALSE	
g9241	228.575948008845	-0.83728761244168	0.545634073694661	-1.53556349801046	0.124645472402104	0.642866729140007	FALSE	
g136	2590.07996292432	0.496764087828326	0.323941745823761	1.53350815595095	0.12515069865227	0.643303095384422	FALSE	
g582	3926.36447900591	0.778583738878899	0.50795516474584	1.53342629210739	0.125170854716692	0.643303095384422	FALSE	
g935	8.49409207145192	0.932626980927946	0.611175272515513	1.53419066483424	0.124982753540645	0.643303095384422	FALSE	
g1528	1689.39756537312	0.600180976192598	0.391265436888968	1.53400367068406	0.125028749747029	0.643303095384422	FALSE	
g2539	1740.09767339972	-0.363510415265808	0.237202094754257	-1.53248391235026	0.125403064536142	0.643303095384422	FALSE	
g5850	197.309614163246	-0.523157229857716	0.341208684236669	-1.53304424526335	0.125264953648087	0.643303095384422	FALSE	
g6486	711.353634947118	-0.492077399808518	0.320585207865491	-1.53488052014653	0.124813179302314	0.643303095384422	FALSE	
g7425	44.1002980408095	0.776449881188472	0.50664986914555	1.53230441868488	0.125447331232841	0.643303095384422	FALSE	
g7474	343.307133531656	-0.671963108328336	0.438462620555244	-1.53247719065287	0.125404722020552	0.643303095384422	FALSE	
g8993	3295.97333913461	-0.464797704052261	0.303046943177209	-1.5337431928701	0.125092843217195	0.643303095384422	FALSE	
g194	8.16345602439181	0.922257283717138	0.603117535450454	1.5303853069207	0.125921383718357	0.645365080325681	FALSE	
g2294	68.4135375859907	0.585637697340017	0.382853156750838	1.52936772678797	0.126173308434024	0.646286923669195	FALSE	
g5055	1491.3901962199	0.771283313141728	0.504868848307175	1.52826009320635	0.126447973891851	0.647324131184936	FALSE	
g2687	296.219290262	-0.569439781420889	0.372816901263763	-1.52725643385015	0.126697258189676	0.64823029589458	FALSE	
g6206	11.095342853387	-0.807982666943657	0.573384035538204	-1.52689412233288	0.126787341380768	0.648321359660269	FALSE	
g31	289.005279094461	0.544171346650513	0.357332253070645	1.5229009951222	0.127783476799112	0.650756121095123	FALSE	
g869	2000.65562137009	0.602670113710178	0.395670189345033	1.52319691707013	0.12770944717633	0.650756121095123	FALSE	
g1038	383.226685210999	-0.542252433797547	0.355992430201954	-1.52313816479009	0.127724142347237	0.650756121095123	FALSE	
g6479	37.2295577830216	0.888678863400873	0.584508572601587	1.52274940783273	0.127821411716029	0.650756121095123	FALSE	
g6819	48.0909057783588	0.859298724595399	0.565301372441986	1.5227188523803	0.127829059318354	0.650756121095123	FALSE	
g8615	1130.26316097385	-0.494159602064726	0.324174388069147	-1.52437128215494	0.127415989724841	0.650756121095123	FALSE	
g9254	1387.46066311424	0.428890434292708	0.28167387189221	1.52265940731027	0.127843938607382	0.650756121095123	FALSE	
g9535	2139.51112344753	-0.506847401381668	0.332589280154057	-1.52393328102601	0.127525378694273	0.650756121095123	FALSE	
g6419	76.005543109612	0.567455298038816	0.372734744232584	1.52235330881331	0.127920577354274	0.650776890692277	FALSE	
g9627	65.6937148230902	0.617570123122427	0.405801150147471	1.52180304973325	0.128058437108413	0.651108912939543	FALSE	
g4867	4563.02815397615	-0.382374512253902	0.251391030353455	-1.52103160754955	0.128251905677357	0.651723139954793	FALSE	
g7122	288.564917162428	0.425071219767583	0.279647593159616	1.52004542905475	0.128499558380743	0.652611856804578	FALSE	
g196	51.5194624881456	0.730581349716634	0.4806021193226	1.51972326145317	0.128580542765352	0.65265358690574	FALSE	
g216	21.4287826681549	0.760230915519891	0.5002066278859	1.51837571178009	0.128919710996083	0.652989682004809	FALSE	
g694	919.738290894591	0.459430706239794	0.30274070857795	1.51758844104246	0.129118182610678	0.652989682004809	FALSE	
g2382	12.7740918607004	0.874425211728401	0.575993667684391	1.51768137056104	0.129094742653561	0.652989682004809	FALSE	
g3881	106.957420921295	-0.644485890983402	0.424352372115626	-1.51836643451033	0.128922048422698	0.652989682004809	FALSE	
g4631	729.329757353151	-0.565887504696267	0.372909831544789	-1.5175171416001	0.129136168974706	0.652989682004809	FALSE	
g5071	2329.89777503869	-0.406615209640938	0.267948699303162	-1.51750253271829	0.129139854526598	0.652989682004809	FALSE	
g8692	9.38365000436198	-0.908788323408806	0.599657633860608	-1.51743697797554	0.129156393787103	0.652989682004809	FALSE	
g7785	3331.40589353359	-0.460776156616954	0.303748247432126	-1.51695552483895	0.12927791335784	0.653235833750123	FALSE	
g174	18.7454930972943	0.916141753308927	0.610599956629659	1.51472687544687	0.129841585441861	0.653532482150587	FALSE	
g1787	528.401783353685	0.561581174105918	0.370611714480062	1.51524217154594	0.129711086999135	0.653532482150587	FALSE	
g2920	2156.36955942116	-0.61987953690102	0.409244617495793	-1.51470676232165	0.129846681145317	0.653532482150587	FALSE	
g6537	7.59251274591725	-0.92717886832136	0.611643437917438	-1.51628787738724	0.12944657561664	0.653532482150587	FALSE	
g7263	8423.12654080193	-0.433356566445603	0.285961568043157	-1.51543257305069	0.129662893699543	0.653532482150587	FALSE	
g8627	47.2029218495517	-0.635580603764129	0.419227230785712	-1.51569901467429	0.129595476917096	0.653532482150587	FALSE	
g9382	862.743563659638	-0.427706273752222	0.282304159242561	-1.51504441937075	0.129761155578494	0.653532482150587	FALSE	
g783	887.771572168333	0.373959227688333	0.247191325727599	1.51283409478474	0.13032180597298	0.65555596061226	FALSE	
g907	250.331230104933	0.627362237789035	0.415199178024194	1.51099996625983	0.13078845946884	0.656430717949652	FALSE	
g3458	1229.5398274046	-0.437262193429933	0.28929374602911	-1.51146648420738	0.130669641550801	0.656430717949652	FALSE	
g6123	27.4264860760947	0.842712735359781	0.557394405962707	1.511153596098	0.130749322082204	0.656430717949652	FALSE	
g7643	37.731155522461	0.84427346714229	0.591377273306113	1.51104120106485	0.13077795396046	0.656430717949652	FALSE	
g6394	51.8445940064478	0.708055880292149	0.469336082190035	1.50819677138564	0.131504173379279	0.659285036913778	FALSE	
g8700	175.889711943823	-0.529102813190023	0.350716343461159	-1.50839351128792	0.131453842736292	0.659285036913778	FALSE	
g5350	37.4084360831567	-0.745079434917814	0.494101327673611	-1.50769391401141	0.131632883874874	0.659561639929466	FALSE	
g3957	1348.78214100433	0.417920789471179	0.277292003731154	1.50713826986445	0.131775219110924	0.659835939201564	FALSE	
g4289	332.674375536211	0.679990057282409	0.451309488302123	1.50690595619003	0.131834764527729	0.659835939201564	FALSE	
