gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
g4789	21.3989860290318	-0.0511306128252337	0.298600812723251	-0.171197266362645	0.864068656891546	0.997046674962578
g4790	13.8686409810002	0.361652401584474	0.464544251042297	0.782059684749613	0.43417949819701	0.908339503004826
g4791	7.72990647277699	-0.023044213809535	0.364706248434736	-0.0632365528005793	0.949578138087359	0.997046674962578
g4792	4429.85953245023	0.0443771459515943	0.103507248373885	0.428735407843939	0.668115789831939	0.977269371332486
g4793	377.971823232189	0.20270179509975	0.319523521232549	0.634377765913334	0.525834316293781	0.944047230606191
g4794	18.9395627108983	0.315746990985021	0.400030888791758	0.788347415273288	0.430493520137789	0.907319777470849
g4795	19.7237020226511	-0.0192028984995088	0.298016047045574	-0.0644056213048683	0.948647254168092	0.997046674962578
g4796	1667.34150863448	0.121899841807993	0.158775819064782	0.767748514791031	0.442636607322901	0.910824566312048
g4797	56.1950100334645	-0.139170528786596	0.33182298015843	-0.419451383207695	0.674886278325041	0.978699711939149
g4798	1274.38061149979	0.522916807719477	0.220412977481022	2.37241208745181	0.0176723681477203	0.19737764469789
g4799	108.065350950497	-0.0134174136742493	0.24920906713067	-0.0538403596677282	0.957062353770519	0.997046674962578
g4800	1.90991799783599	0.272065249687422	0.467715342541196	0.583859503454388	0.559314840840726	0.953769763636878
g4801	1185.84768389409	0.173656227641961	0.167734755478637	1.03530448123895	0.300526737711829	0.858211466652339
g4802	1117.27562631701	-0.131329279731817	0.267148047737445	-0.491593626743902	0.623006649778882	0.969189119025963
g4803	47.8418634261191	-0.16963376261902	0.184070913038618	-0.921511606431617	0.356783384432806	0.886960587064751
g4804	367.216645380192	0.131259495938764	0.252452963614905	0.519940922371564	0.603104751948752	0.966747129647166
g4805	4132.14741631842	0.168445917002409	0.308551405968549	0.545928506352788	0.585115082388196	0.962795010029934
g4806	8.51033924857908	0.114329244457071	0.439451408468739	0.259548673352363	0.795211932375727	0.99336943355209
g4807	4921.09053211481	0.433677595017257	0.205887809671915	2.10638255606353	0.0351711353077954	0.318740406651607
g4808	1729.98148671679	-0.0991141004879006	0.0871885452278801	-1.1367761335007	0.255631882940463	0.830881460750517
g4809	3.19676380539663	0.178404420784566	0.420042482759367	0.424480978829671	0.671215074449824	0.978348030706241
g4810	368.366922155041	0.035599843525564	0.21963588606349	0.162089190008931	0.87123561875143	0.997046674962578
g4811	1156.71661358889	-0.298906271774149	0.176146331641302	-1.69691048490432	0.0897135854567311	0.549159216304644
g4812	149.134288432132	0.36309871304369	0.176582183623128	2.05627198594836	0.0397563069769063	0.349827503997496
g4813	17.0663336878385	0.006907392986896	0.365237874994303	0.0189271180211411	0.984899246360905	0.997463325685642
g4814	150.582764831032	0.000383736690340254	0.256518592377545	0.00149701885447288	0.998805552214925	0.999532658241291
g4815	1541.43266932352	0.1586706677742	0.159541034009334	0.994546068483092	0.319957088856927	0.866787520491361
g4816	181.306556019632	-0.213753537677726	0.213084979483956	-1.00310710499166	0.315809186977098	0.865743965098429
g4817	2.17589216790946	0.0952260029216578	0.454760432980208	0.209719951280969	0.833886252935414	0.994062393894967
g4818	88.0078507899953	-0.0327346346391968	0.469959271576972	-0.0696568004379172	0.944466826475493	0.997046674962578
g4819	1969.5324231664	-0.0965612094247762	0.0910047022201235	-1.06105576033956	0.288664561241057	0.851177272615223
g4820	60.0471627863365	0.147604217763339	0.344357279124577	0.428711567264906	0.668133141625271	0.977269371332486
g4821	769.958487603655	0.26038310378051	0.194966839271807	1.33551947562359	0.181706385406303	0.742247052202708
g4822	68.5716283206505	-0.00343218204952245	0.255261511644695	-0.0134448681753116	0.989272870442529	0.99783072438329
g4823	151.60500665334	0.0795998890252591	0.310435705532367	0.256407973810208	0.797635831410996	0.99336943355209
g4824	35.9108631161432	0.51766027913151	0.310504480802034	1.66668816531841	0.095576427373531	0.564514157071578
g4825	384.260440092483	-0.303436993513795	0.271534626904746	-1.1174733219855	0.263792000118683	0.83657327186937
g4826	7.76265776683646	0.0328417583567041	0.375088943997785	0.0875765444744249	0.930213245332663	0.997046674962578
g4827	3.18392962723353	-1.35853107352325	0.450636537805612	-3.45973774769148	0.000540701715981214	0.0101025315008378
g4828	5.08421128381225	-0.231534216456371	0.408764444164771	-0.566229525259069	0.571237761364969	0.955684528683743
g4829	781.725129400193	-0.079593442802907	0.20156851140662	-0.394869568753935	0.69293914944333	0.982605988722974
g4830	166.003796783175	0.581370051046895	0.315864157913508	1.84082100840233	0.0656477931097848	0.46829548641327
g4831	22.2658393285208	0.504070375545383	0.294435026186154	1.71088005724875	0.0871032567990606	0.541133719678937
g4832	1131.29442667754	-0.308569988114134	0.336622308421083	-0.916668834219638	0.359316202154258	0.888279275854727
g4833	123.629632161362	0.202065849168289	0.308043506937009	0.65602072641672	0.511810788542913	0.940941544455914
g4834	2403.58265208954	-0.173464788190241	0.217550833468527	-0.797351779631079	0.425246755962353	0.90517201476791
g4835	4.38032374019974	-0.141593975089438	0.380950119526139	-0.371685555057403	0.710126981129138	0.984649725012729
g4836	89.7404958385169	-0.70576806110379	0.41626155963289	-1.69623771822755	0.0898408700434706	0.549571752892492
g4837	50.6170091854406	0.189953483394321	0.18148791998357	1.04657220566216	0.295296926579638	0.85484740170578
g4838	9386.11279649824	0.156687638275609	0.224396827233746	0.698263993565841	0.485012112574625	0.928736704870744
g4839	5877.08240257248	0.141319539074806	0.226790651122636	0.623129362604712	0.533199515724731	0.945916125994014
g4840	1959.72628227132	-0.118884091542836	0.170488936215067	-0.697311925505682	0.48560760646777	0.92876717360323
g4841	10881.5929705919	0.0670608839892035	0.128624713688471	0.521369456674702	0.602109424370882	0.966747129647166
g4842	1810.73375887471	0.030811631559613	0.233927035762489	0.131716315203689	0.895208680289711	0.997046674962578
g4843	739.077805233803	0.0485989494392485	0.250488917103594	0.194016979380898	0.846162586893921	0.995830039476057
g4844	232.773106674746	-0.289214296507415	0.212598614725341	-1.36032592212453	0.173726808831109	0.730026223995615
g4845	1642.63334081362	-0.137247555550328	0.176418901824931	-0.77796011208372	0.436592528615794	0.90900026081003
g4846	995.387932665708	-0.140929853653435	0.235480472443775	-0.598479997619996	0.549519701559927	0.951767206313339
g4847	3154.26299999984	0.642563700531929	0.313691163807867	2.04848032265853	0.0405129582409308	0.354302301466618
g4848	18.4259001576324	0.495280468431539	0.390259371597456	1.26986272178725	0.204133533965812	0.776157780723567
g4849	6.25586154528827	-0.0145926689228358	0.393184143106966	-0.0371496340519372	0.97036569706763	0.997046674962578
g4850	43.9856629304277	-0.167986972482405	0.349341595684895	-0.480926912798733	0.630568444424703	0.97001897358462
g4851	786.069568917822	-0.346400807424585	0.200156933172123	-1.73064693552088	0.0835147549977237	0.527105870438758
g4852	3387.46684847784	-0.273192078546382	0.373196071531095	-0.73205367532484	0.464135807048401	0.919998080726772
g4853	557.589015785641	0.178615943165986	0.165263734908016	1.08078698575952	0.279791878837514	0.84543288038743
g4854	4762.24661962588	-0.0317707415829009	0.192763873447922	-0.164816491563531	0.869088423172159	0.997046674962578
g4855	15.2308211637708	0.27900228735258	0.354524071436944	0.787640884156181	0.430906793180409	0.907573599795907
g4856	7.10438405224016	0.28346635112013	0.310834867444259	0.911014055988634	0.362287967671998	0.888637620760799
g4857	11.736772779075	-0.427585493270804	0.460126430710287	-0.928528759808521	0.353133356517616	0.885343912699025
g4858	811.564909523754	0.291949158925562	0.357557454319962	0.81651398826611	0.414206226376528	0.901869907462585
g4859	350.390779780731	0.612320426570336	0.426601129804319	1.43625569878357	0.150929595027247	0.699836068764148
g4860	10.5005703396684	-0.286777714220616	0.299662008863375	-0.956611372615101	0.338763446480565	0.878868261359909
g4861	65.8852702769363	-0.237727711100908	0.160952932350338	-1.47691708391436	0.139697864870449	0.675905061590031
g4862	31.875908252064	-0.117126009076243	0.231084871115656	-0.506861895964332	0.612251723116795	0.969189119025963
g4863	4047.17140321036	-0.0691495932562082	0.153226502728448	-0.451289035558627	0.651781246207376	0.97227359156677
g4864	1323.24817319567	-0.27718259862411	0.167226984119842	-1.65750914781019	0.0974165809554595	0.569459732883493
g4865	13.2308872327662	0.55637425602137	0.289571345566891	1.91958121712192	0.0549108184515367	0.429692757696983
g4866	279.78730408774	-0.0993242714673838	0.177974413914979	-0.558094459682769	0.576779883642981	0.959316425440139
g4867	2704.60242499696	-0.108918354970839	0.156619309888949	-0.695433733163159	0.486783526452872	0.929013297848915
g4868	19.2229580066643	-0.317987494413873	0.459855581486501	-0.695490923430372	0.486747697423092	0.929013297848915
g4869	3726.98934436481	0.0100801840792716	0.22174135525568	0.045460537384521	0.963740228964224	0.997046674962578
g4870	61.8170447416168	-1.90700753109515	0.416910619783337	-4.58759699842549	4.48377118119132e-06	0.000124154506169497
g4871	59.5713513961534	-0.100289270282318	0.317794941518247	-0.31553749450769	0.752353587432266	0.989429082338105
